gid_2,month,year,est,se
HUN.6.1_1,12,2021,0,0
HUN.6.3_1,12,2021,0,0
HUN.6.5_1,12,2021,0,0
HUN.6.6_1,12,2021,0,0
HUN.7.4_1,12,2021,0,0
HUN.7.5_1,12,2021,0,0
HUN.7.9_1,12,2021,0,0
HUN.8.1_1,12,2021,0,0
HUN.8.2_1,12,2021,0,0
HUN.8.3_1,12,2021,0,0
HUN.8.4_1,12,2021,0,0
HUN.8.5_1,12,2021,0,0
HUN.8.6_1,12,2021,0,0
HUN.8.7_1,12,2021,0,0
HUN.9.2_1,12,2021,0,0
HUN.9.4_1,12,2021,0,0
HUN.9.6_1,12,2021,0,0
IMN.10_2,12,2021,0,0
IMN.11_2,12,2021,0,0
IMN.12_2,12,2021,0,0
IMN.13_2,12,2021,0,0
IMN.14_2,12,2021,0,0
IMN.15_2,12,2021,0,0
IMN.16_2,12,2021,0,0
IMN.1_2,12,2021,0,0
IMN.21_2,12,2021,0,0
IMN.2_2,12,2021,0,0
IMN.3_2,12,2021,0,0
IMN.4_2,12,2021,0,0
IMN.5_2,12,2021,0,0
IMN.7_2,12,2021,0,0
IMN.8_2,12,2021,0,0
IMN.9_2,12,2021,0,0
IRL.12.1_1,12,2021,0,0
IRL.12.2_1,12,2021,0,0
IRL.12.3_1,12,2021,0,0
IRL.13.2_1,12,2021,0,0
IRL.13.4_1,12,2021,0,0
IRL.14.1_1,12,2021,0,0
IRL.14.3_1,12,2021,0,0
IRL.15.3_1,12,2021,0,0
IRL.16.1_1,12,2021,0,0
IRL.16.2_1,12,2021,0,0
IRL.16.3_1,12,2021,0,0
IRL.16.4_1,12,2021,0,0
IRL.17.1_1,12,2021,0,0
IRL.17.5_1,12,2021,0,0
IRL.18.1_1,12,2021,0,0
IRL.18.2_1,12,2021,0,0
IRL.18.3_1,12,2021,0,0
IRL.19.1_1,12,2021,0,0
IRL.2.3_1,12,2021,0,0
IRL.20.1_1,12,2021,0,0
IRL.20.2_1,12,2021,0,0
IRL.20.3_1,12,2021,0,0
IRL.21.1_1,12,2021,0,0
IRL.22.3_1,12,2021,0,0
IRL.22.5_1,12,2021,0,0
IRL.23.2_1,12,2021,0,0
IRL.24.1_1,12,2021,0,0
IRL.26.2_1,12,2021,0,0
IRL.26.3_1,12,2021,0,0
IRL.3.2_1,12,2021,0,0
IRL.3.4_1,12,2021,0,0
IRL.4.1_1,12,2021,0,0
IRL.4.2_1,12,2021,0,0
IRL.4.3_1,12,2021,0,0
IRL.4.4_1,12,2021,0,0
IRL.4.5_1,12,2021,0,0
IRL.4.6_1,12,2021,0,0
IRL.4.7_1,12,2021,0,0
IRL.4.8_1,12,2021,0,0
IRL.4.9_1,12,2021,0,0
IRL.5.1_1,12,2021,0,0
IRL.5.3_1,12,2021,0,0
IRL.5.5_1,12,2021,0,0
IRL.6.1_1,12,2021,0,0
IRL.6.2_1,12,2021,0,0
IRL.6.3_1,12,2021,0,0
IRL.6.4_1,12,2021,0,0
IRL.7.1_1,12,2021,0,0
IRL.7.2_1,12,2021,0,0
IRL.7.3_1,12,2021,0,0
IRL.7.4_1,12,2021,0,0
IRL.7.5_1,12,2021,0,0
IRL.7.6_1,12,2021,0,0
IRL.8.1_1,12,2021,0,0
IRL.8.2_1,12,2021,0,0
IRL.8.3_1,12,2021,0,0
IRL.8.4_1,12,2021,0,0
IRL.8.5_1,12,2021,0,0
IRL.9.2_1,12,2021,0,0
IRL.9.5_1,12,2021,0,0
ITA.1.1_1,12,2021,0,0
ITA.1.2_1,12,2021,0,0
ITA.1.3_1,12,2021,0,0
ITA.1.4_1,12,2021,0,0
ITA.10.10_1,12,2021,0,0
ITA.10.11_1,12,2021,0,0
ITA.10.12_1,12,2021,0,0
ITA.10.1_1,12,2021,0,0
ITA.10.2_1,12,2021,0,0
ITA.10.3_1,12,2021,0,0
ITA.10.4_1,12,2021,0,0
ITA.10.5_1,12,2021,0,0
ITA.10.6_1,12,2021,0,0
ITA.10.7_1,12,2021,0,0
ITA.10.8_1,12,2021,0,0
ITA.10.9_1,12,2021,0,0
ITA.11.1_1,12,2021,0,0
ITA.11.2_1,12,2021,0,0
ITA.11.3_1,12,2021,0,0
ITA.11.4_1,12,2021,0,0
ITA.11.5_1,12,2021,0,0
ITA.12.1_1,12,2021,0,0
ITA.12.2_1,12,2021,0,0
ITA.13.1_1,12,2021,0,0
ITA.13.2_1,12,2021,0,0
ITA.13.3_1,12,2021,0,0
ITA.13.4_1,12,2021,0,0
ITA.13.5_1,12,2021,0,0
ITA.13.6_1,12,2021,0,0
ITA.13.7_1,12,2021,0,0
ITA.13.8_1,12,2021,0,0
ITA.14.1_1,12,2021,0,0
ITA.14.2_1,12,2021,0,0
ITA.14.3_1,12,2021,0,0
ITA.14.4_1,12,2021,0,0
ITA.14.5_1,12,2021,0,0
ITA.14.6_1,12,2021,0,0
ITA.14.7_1,12,2021,0,0
ITA.14.8_1,12,2021,0,0
ITA.15.1_1,12,2021,0,0
ITA.15.2_1,12,2021,0,0
ITA.15.3_1,12,2021,0,0
ITA.15.4_1,12,2021,0,0
ITA.15.5_1,12,2021,0,0
ITA.15.6_1,12,2021,0,0
ITA.15.7_1,12,2021,0,0
ITA.15.8_1,12,2021,0,0
ITA.15.9_1,12,2021,0,0
ITA.16.10_1,12,2021,0,0
ITA.16.1_1,12,2021,0,0
ITA.16.2_1,12,2021,0,0
ITA.16.3_1,12,2021,0,0
ITA.16.4_1,12,2021,0,0
ITA.16.5_1,12,2021,0,0
ITA.16.6_1,12,2021,0,0
ITA.16.7_1,12,2021,0,0
ITA.16.8_1,12,2021,0,0
ITA.16.9_1,12,2021,0,0
ITA.17.1_1,12,2021,0,0
ITA.17.2_1,12,2021,0,0
ITA.18.1_1,12,2021,0,0
ITA.18.2_1,12,2021,0,0
ITA.19.1_1,12,2021,0,0
ITA.2.1_1,12,2021,0,0
ITA.2.2_1,12,2021,0,0
ITA.2.3_1,12,2021,0,0
ITA.2.4_1,12,2021,0,0
ITA.2.5_1,12,2021,0,0
ITA.2.6_1,12,2021,0,0
ITA.20.1_1,12,2021,0,0
ITA.20.2_1,12,2021,0,0
ITA.20.3_1,12,2021,0,0
ITA.20.4_1,12,2021,0,0
ITA.20.5_1,12,2021,0,0
ITA.20.6_1,12,2021,0,0
ITA.20.7_1,12,2021,0,0
ITA.3.1_1,12,2021,0,0
ITA.3.2_1,12,2021,0,0
ITA.4.1_1,12,2021,0,0
ITA.4.2_1,12,2021,0,0
ITA.4.3_1,12,2021,0,0
ITA.4.4_1,12,2021,0,0
ITA.4.5_1,12,2021,0,0
ITA.5.1_1,12,2021,0,0
ITA.5.2_1,12,2021,0,0
ITA.5.3_1,12,2021,0,0
ITA.5.4_1,12,2021,0,0
ITA.5.5_1,12,2021,0,0
ITA.6.1_1,12,2021,0,0
ITA.6.2_1,12,2021,0,0
ITA.6.3_1,12,2021,0,0
ITA.6.4_1,12,2021,0,0
ITA.6.5_1,12,2021,0,0
ITA.6.6_1,12,2021,0,0
ITA.6.7_1,12,2021,0,0
ITA.6.8_1,12,2021,0,0
ITA.6.9_1,12,2021,0,0
ITA.7.1_1,12,2021,0,0
ITA.7.2_1,12,2021,0,0
ITA.7.3_1,12,2021,0,0
ITA.7.4_1,12,2021,0,0
ITA.8.1_1,12,2021,0,0
ITA.8.2_1,12,2021,0,0
ITA.8.3_1,12,2021,0,0
ITA.8.4_1,12,2021,0,0
ITA.8.5_1,12,2021,0,0
ITA.9.1_1,12,2021,0,0
ITA.9.2_1,12,2021,0,0
ITA.9.3_1,12,2021,0,0
ITA.9.4_1,12,2021,0,0
JEY.10_1,12,2021,0,0
JEY.12_1,12,2021,0,0
JEY.9_1,12,2021,0,0
LIE.10_1,12,2021,0,0
LIE.7_1,12,2021,0,0
LIE.9_1,12,2021,0,0
LUX.1.1_1,12,2021,0,0
LUX.1.2_1,12,2021,0,0
LUX.1.3_1,12,2021,0,0
LUX.1.4_1,12,2021,0,0
LUX.1.5_1,12,2021,0,0
LUX.2.1_1,12,2021,0,0
LUX.2.2_1,12,2021,0,0
LUX.2.3_1,12,2021,0,0
LUX.3.1_1,12,2021,0,0
LUX.3.2_1,12,2021,0,0
LUX.3.3_1,12,2021,0,0
LUX.3.4_1,12,2021,0,0
MDA.10_1,12,2021,0,0
MDA.11_1,12,2021,0,0
MDA.12_1,12,2021,0,0
MDA.13_1,12,2021,0,0
MDA.14_1,12,2021,0,0
MDA.15_1,12,2021,0,0
MDA.16_1,12,2021,0,0
MDA.17_1,12,2021,0,0
MDA.18_1,12,2021,0,0
MDA.19_1,12,2021,0,0
MDA.1_1,12,2021,0,0
MDA.20_1,12,2021,0,0
MDA.21_1,12,2021,0,0
MDA.22_1,12,2021,0,0
MDA.23_1,12,2021,0,0
MDA.24_1,12,2021,0,0
MDA.25_1,12,2021,0,0
MDA.26_1,12,2021,0,0
MDA.27_1,12,2021,0,0
MDA.28_1,12,2021,0,0
MDA.29_1,12,2021,0,0
MDA.2_1,12,2021,0,0
MDA.30_1,12,2021,0,0
MDA.31_1,12,2021,0,0
MDA.32_1,12,2021,0,0
MDA.33_1,12,2021,0,0
MDA.34_1,12,2021,0,0
MDA.35_1,12,2021,0,0
MDA.36_1,12,2021,0,0
MDA.37_1,12,2021,0,0
MDA.3_1,12,2021,0,0
MDA.4_1,12,2021,0,0
MDA.5_1,12,2021,0,0
MDA.6_1,12,2021,0,0
MDA.7_1,12,2021,0,0
MDA.8_1,12,2021,0,0
MDA.9_1,12,2021,0,0
MKD.11_1,12,2021,0,0
MKD.13_1,12,2021,0,0
MKD.14_1,12,2021,0,0
MKD.15_1,12,2021,0,0
MKD.16_1,12,2021,0,0
MKD.17_1,12,2021,0,0
MKD.18_1,12,2021,0,0
MKD.19_1,12,2021,0,0
MKD.20_1,12,2021,0,0
MKD.21_1,12,2021,0,0
MKD.23_1,12,2021,0,0
MKD.24_1,12,2021,0,0
MKD.25_1,12,2021,0,0
MKD.26_1,12,2021,0,0
MKD.27_1,12,2021,0,0
MKD.28_1,12,2021,0,0
MKD.29_1,12,2021,0,0
MKD.2_1,12,2021,0,0
MKD.30_1,12,2021,0,0
MKD.31_1,12,2021,0,0
MKD.32_1,12,2021,0,0
MKD.33_1,12,2021,0,0
MKD.35_1,12,2021,0,0
MKD.36_1,12,2021,0,0
MKD.37_1,12,2021,0,0
MKD.38_1,12,2021,0,0
MKD.39_1,12,2021,0,0
MKD.3_1,12,2021,0,0
MKD.40_1,12,2021,0,0
MKD.41_1,12,2021,0,0
MKD.42_1,12,2021,0,0
MKD.43_1,12,2021,0,0
MKD.44_1,12,2021,0,0
MKD.45_1,12,2021,0,0
MKD.46_1,12,2021,0,0
MKD.47_1,12,2021,0,0
MKD.48_1,12,2021,0,0
MKD.49_1,12,2021,0,0
MKD.4_1,12,2021,0,0
MKD.50_1,12,2021,0,0
MKD.51_1,12,2021,0,0
MKD.52_1,12,2021,0,0
MKD.54_1,12,2021,0,0
MKD.55_1,12,2021,0,0
MKD.56_1,12,2021,0,0
MKD.57_1,12,2021,0,0
MKD.58_1,12,2021,0,0
MKD.59_1,12,2021,0,0
MKD.5_1,12,2021,0,0
MKD.60_1,12,2021,0,0
MKD.61_1,12,2021,0,0
MKD.62_1,12,2021,0,0
MKD.63_1,12,2021,0,0
MKD.64_1,12,2021,0,0
MKD.65_1,12,2021,0,0
MKD.66_1,12,2021,0,0
MKD.67_1,12,2021,0,0
MKD.68_1,12,2021,0,0
MKD.69_1,12,2021,0,0
MKD.6_1,12,2021,0,0
MKD.70_1,12,2021,0,0
MKD.72_1,12,2021,0,0
MKD.73_1,12,2021,0,0
MKD.74_1,12,2021,0,0
MKD.75_1,12,2021,0,0
MKD.76_1,12,2021,0,0
MKD.77_1,12,2021,0,0
MKD.79_1,12,2021,0,0
MKD.7_1,12,2021,0,0
MKD.81_1,12,2021,0,0
MKD.83_1,12,2021,0,0
MKD.84_1,12,2021,0,0
MKD.85_1,12,2021,0,0
MKD.8_1,12,2021,0,0
MKD.9_1,12,2021,0,0
MLT.1_1,12,2021,0,0
MLT.2.10_1,12,2021,0,0
MLT.2.14_1,12,2021,0,0
MLT.2.5_1,12,2021,0,0
MLT.2.6_1,12,2021,0,0
MLT.2.7_1,12,2021,0,0
MLT.2.9_1,12,2021,0,0
MLT.2_1,12,2021,0,0
MLT.3.10_1,12,2021,0,0
MLT.3.11_1,12,2021,0,0
MLT.3.12_1,12,2021,0,0
MLT.3.1_1,12,2021,0,0
MLT.3.3_1,12,2021,0,0
MLT.3.5_1,12,2021,0,0
MLT.3.6_1,12,2021,0,0
MLT.3.9_1,12,2021,0,0
MLT.4.10_1,12,2021,0,0
MLT.4.12_1,12,2021,0,0
MLT.4.2_1,12,2021,0,0
MLT.4.3_1,12,2021,0,0
MLT.4.4_1,12,2021,0,0
MLT.4.5_1,12,2021,0,0
MLT.4.9_1,12,2021,0,0
MLT.4_1,12,2021,0,0
MLT.5.11_1,12,2021,0,0
MLT.5.14_1,12,2021,0,0
MLT.5.4_1,12,2021,0,0
MLT.5.9_1,12,2021,0,0
MLT.5_1,12,2021,0,0
MNE.10_1,12,2021,0,0
MNE.11_1,12,2021,0,0
MNE.12_1,12,2021,0,0
MNE.13_1,12,2021,0,0
MNE.14_1,12,2021,0,0
MNE.15_1,12,2021,0,0
MNE.16_1,12,2021,0,0
MNE.17_1,12,2021,0,0
MNE.18_1,12,2021,0,0
MNE.19_1,12,2021,0,0
MNE.1_1,12,2021,0,0
MNE.20_1,12,2021,0,0
MNE.21_1,12,2021,0,0
MNE.2_1,12,2021,0,0
MNE.3_1,12,2021,0,0
MNE.4_1,12,2021,0,0
MNE.5_1,12,2021,0,0
MNE.6_1,12,2021,0,0
MNE.7_1,12,2021,0,0
MNE.8_1,12,2021,0,0
MNE.9_1,12,2021,0,0
NLD.1.4_1,12,2021,0,0
NLD.1.5_1,12,2021,0,0
NLD.1.6_1,12,2021,0,0
NLD.1.8_1,12,2021,0,0
NLD.10.10_1,12,2021,0,0
NLD.10.11_1,12,2021,0,0
NLD.10.12_1,12,2021,0,0
NLD.10.13_1,12,2021,0,0
NLD.10.14_1,12,2021,0,0
NLD.10.15_1,12,2021,0,0
NLD.10.16_1,12,2021,0,0
NLD.10.17_1,12,2021,0,0
NLD.10.18_1,12,2021,0,0
NLD.10.19_1,12,2021,0,0
NLD.10.1_1,12,2021,0,0
NLD.10.20_1,12,2021,0,0
NLD.10.21_1,12,2021,0,0
NLD.10.22_1,12,2021,0,0
NLD.10.23_1,12,2021,0,0
NLD.10.24_1,12,2021,0,0
NLD.10.25_1,12,2021,0,0
NLD.10.26_1,12,2021,0,0
NLD.10.3_1,12,2021,0,0
NLD.10.4_1,12,2021,0,0
NLD.10.5_2,12,2021,0,0
NLD.10.6_1,12,2021,0,0
NLD.10.7_1,12,2021,0,0
NLD.10.8_1,12,2021,0,0
NLD.10.9_1,12,2021,0,0
NLD.11.13_1,12,2021,0,0
NLD.11.14_1,12,2021,0,0
NLD.11.16_1,12,2021,0,0
NLD.11.18_1,12,2021,0,0
NLD.11.21_1,12,2021,0,0
NLD.11.22_1,12,2021,0,0
NLD.11.23_1,12,2021,0,0
NLD.11.24_1,12,2021,0,0
NLD.11.25_1,12,2021,0,0
NLD.11.26_1,12,2021,0,0
NLD.11.27_1,12,2021,0,0
NLD.11.28_1,12,2021,0,0
NLD.11.30_1,12,2021,0,0
NLD.11.31_1,12,2021,0,0
NLD.11.32_1,12,2021,0,0
NLD.11.33_1,12,2021,0,0
NLD.11.36_1,12,2021,0,0
NLD.11.37_1,12,2021,0,0
NLD.11.3_1,12,2021,0,0
NLD.11.4_1,12,2021,0,0
NLD.11.6_1,12,2021,0,0
NLD.11.7_1,12,2021,0,0
NLD.11.8_1,12,2021,0,0
NLD.12.10_1,12,2021,0,0
NLD.12.12_1,12,2021,0,0
NLD.12.13_1,12,2021,0,0
NLD.12.1_1,12,2021,0,0
NLD.12.2_1,12,2021,0,0
NLD.12.3_1,12,2021,0,0
NLD.12.4_1,12,2021,0,0
NLD.12.5_1,12,2021,0,0
NLD.12.6_1,12,2021,0,0
NLD.12.8_1,12,2021,0,0
NLD.12.9_1,12,2021,0,0
NLD.14.100_1,12,2021,0,0
NLD.14.102_1,12,2021,0,0
NLD.14.26_1,12,2021,0,0
NLD.14.27_1,12,2021,0,0
NLD.14.29_1,12,2021,0,0
NLD.14.2_1,12,2021,0,0
NLD.14.34_2,12,2021,0,0
NLD.14.38_1,12,2021,0,0
NLD.14.39_1,12,2021,0,0
NLD.14.40_1,12,2021,0,0
NLD.14.43_1,12,2021,0,0
NLD.14.4_1,12,2021,0,0
NLD.14.54_2,12,2021,0,0
NLD.14.56_1,12,2021,0,0
NLD.14.60_1,12,2021,0,0
NLD.14.66_1,12,2021,0,0
NLD.14.73_1,12,2021,0,0
NLD.14.7_2,12,2021,0,0
NLD.14.81_1,12,2021,0,0
NLD.14.84_1,12,2021,0,0
NLD.14.90_1,12,2021,0,0
NLD.14.93_1,12,2021,0,0
NLD.2.2_1,12,2021,0,0
NLD.2.4_1,12,2021,0,0
NLD.2.5_1,12,2021,0,0
NLD.2.6_1,12,2021,0,0
NLD.3.10_1,12,2021,0,0
NLD.3.11_2,12,2021,0,0
NLD.3.14_2,12,2021,0,0
NLD.3.1_1,12,2021,0,0
NLD.3.24_1,12,2021,0,0
NLD.3.26_1,12,2021,0,0
NLD.3.27_1,12,2021,0,0
NLD.3.29_1,12,2021,0,0
NLD.3.2_1,12,2021,0,0
NLD.3.32_1,12,2021,0,0
NLD.3.33_1,12,2021,0,0
NLD.3.34_1,12,2021,0,0
NLD.3.35_1,12,2021,0,0
NLD.3.5_1,12,2021,0,0
NLD.4.10_1,12,2021,0,0
NLD.4.11_1,12,2021,0,0
NLD.4.15_2,12,2021,0,0
NLD.4.18_1,12,2021,0,0
NLD.4.20_1,12,2021,0,0
NLD.4.21_1,12,2021,0,0
NLD.4.22_1,12,2021,0,0
NLD.4.28_1,12,2021,0,0
NLD.4.29_1,12,2021,0,0
NLD.4.30_1,12,2021,0,0
NLD.4.38_2,12,2021,0,0
NLD.4.39_1,12,2021,0,0
NLD.4.3_1,12,2021,0,0
NLD.4.43_1,12,2021,0,0
NLD.4.45_1,12,2021,0,0
NLD.4.46_1,12,2021,0,0
NLD.4.48_1,12,2021,0,0
NLD.4.54_1,12,2021,0,0
NLD.4.56_1,12,2021,0,0
NLD.4.58_1,12,2021,0,0
NLD.4.5_1,12,2021,0,0
NLD.4.66_1,12,2021,0,0
NLD.4.68_1,12,2021,0,0
NLD.4.71_2,12,2021,0,0
NLD.4.72_1,12,2021,0,0
NLD.4.74_1,12,2021,0,0
NLD.4.77_1,12,2021,0,0
NLD.4.78_1,12,2021,0,0
NLD.4.79_1,12,2021,0,0
NLD.4.9_1,12,2021,0,0
NLD.5.15_1,12,2021,0,0
NLD.5.19_1,12,2021,0,0
NLD.5.21_1,12,2021,0,0
NLD.5.26_1,12,2021,0,0
NLD.5.27_1,12,2021,0,0
NLD.5.28_1,12,2021,0,0
NLD.5.29_1,12,2021,0,0
NLD.5.31_1,12,2021,0,0
NLD.7.10_1,12,2021,0,0
NLD.7.13_1,12,2021,0,0
NLD.7.16_2,12,2021,0,0
NLD.7.18_1,12,2021,0,0
NLD.7.20_1,12,2021,0,0
NLD.7.23_1,12,2021,0,0
NLD.7.26_1,12,2021,0,0
NLD.7.29_1,12,2021,0,0
NLD.7.32_2,12,2021,0,0
NLD.7.33_2,12,2021,0,0
NLD.7.37_1,12,2021,0,0
NLD.7.38_1,12,2021,0,0
NLD.7.39_1,12,2021,0,0
NLD.7.3_1,12,2021,0,0
NLD.7.42_1,12,2021,0,0
NLD.7.43_1,12,2021,0,0
NLD.7.44_2,12,2021,0,0
NLD.7.45_1,12,2021,0,0
NLD.7.46_1,12,2021,0,0
NLD.7.47_1,12,2021,0,0
NLD.7.48_1,12,2021,0,0
NLD.7.49_1,12,2021,0,0
NLD.7.4_1,12,2021,0,0
NLD.7.50_1,12,2021,0,0
NLD.7.51_1,12,2021,0,0
NLD.7.52_1,12,2021,0,0
NLD.7.5_1,12,2021,0,0
NLD.7.6_1,12,2021,0,0
NLD.7.7_1,12,2021,0,0
NLD.7.9_1,12,2021,0,0
NLD.8.10_1,12,2021,0,0
NLD.8.11_1,12,2021,0,0
NLD.8.12_1,12,2021,0,0
NLD.8.13_1,12,2021,0,0
NLD.8.15_1,12,2021,0,0
NLD.8.17_1,12,2021,0,0
NLD.8.18_1,12,2021,0,0
NLD.8.1_1,12,2021,0,0
NLD.8.20_1,12,2021,0,0
NLD.8.21_1,12,2021,0,0
NLD.8.25_1,12,2021,0,0
NLD.8.26_1,12,2021,0,0
NLD.8.27_1,12,2021,0,0
NLD.8.28_1,12,2021,0,0
NLD.8.31_1,12,2021,0,0
NLD.8.32_1,12,2021,0,0
NLD.8.33_1,12,2021,0,0
NLD.8.34_1,12,2021,0,0
NLD.8.35_1,12,2021,0,0
NLD.8.36_1,12,2021,0,0
NLD.8.38_1,12,2021,0,0
NLD.8.41_1,12,2021,0,0
NLD.8.43_1,12,2021,0,0
NLD.8.44_1,12,2021,0,0
NLD.8.45_1,12,2021,0,0
NLD.8.48_1,12,2021,0,0
NLD.8.4_1,12,2021,0,0
NLD.8.52_1,12,2021,0,0
NLD.8.54_1,12,2021,0,0
NLD.8.55_1,12,2021,0,0
NLD.8.56_1,12,2021,0,0
NLD.8.58_1,12,2021,0,0
NLD.8.59_1,12,2021,0,0
NLD.8.5_1,12,2021,0,0
NLD.8.60_1,12,2021,0,0
NLD.8.62_1,12,2021,0,0
NLD.8.63_2,12,2021,0,0
NLD.8.64_1,12,2021,0,0
NLD.8.65_1,12,2021,0,0
NLD.8.6_1,12,2021,0,0
NLD.8.71_1,12,2021,0,0
NLD.8.72_1,12,2021,0,0
NLD.8.8_1,12,2021,0,0
NLD.8.9_1,12,2021,0,0
POL.1.12_1,12,2021,0,0
POL.1.14_1,12,2021,0,0
POL.1.23_1,12,2021,0,0
POL.1.28_1,12,2021,0,0
POL.1.7_1,12,2021,0,0
POL.1.8_1,12,2021,0,0
POL.1.9_1,12,2021,0,0
POL.10.10_1,12,2021,0,0
POL.10.11_1,12,2021,0,0
POL.10.13_1,12,2021,0,0
POL.10.14_1,12,2021,0,0
POL.10.15_1,12,2021,0,0
POL.10.16_1,12,2021,0,0
POL.10.1_1,12,2021,0,0
POL.10.2_1,12,2021,0,0
POL.10.3_1,12,2021,0,0
POL.10.4_1,12,2021,0,0
POL.10.5_1,12,2021,0,0
POL.10.6_1,12,2021,0,0
POL.10.7_1,12,2021,0,0
POL.10.9_1,12,2021,0,0
POL.11.10_1,12,2021,0,0
POL.11.11_1,12,2021,0,0
POL.11.12_1,12,2021,0,0
POL.11.13_1,12,2021,0,0
POL.11.16_1,12,2021,0,0
POL.11.17_1,12,2021,0,0
POL.11.18_1,12,2021,0,0
POL.11.19_1,12,2021,0,0
POL.11.1_1,12,2021,0,0
POL.11.20_1,12,2021,0,0
POL.11.2_1,12,2021,0,0
POL.11.3_1,12,2021,0,0
POL.11.4_1,12,2021,0,0
POL.11.5_1,12,2021,0,0
POL.11.6_1,12,2021,0,0
POL.11.7_1,12,2021,0,0
POL.11.8_1,12,2021,0,0
POL.11.9_1,12,2021,0,0
POL.12.36_1,12,2021,0,0
POL.14.10_1,12,2021,0,0
POL.14.11_1,12,2021,0,0
POL.14.12_1,12,2021,0,0
POL.14.13_1,12,2021,0,0
POL.14.14_1,12,2021,0,0
POL.14.15_1,12,2021,0,0
POL.14.16_1,12,2021,0,0
POL.14.17_1,12,2021,0,0
POL.14.18_1,12,2021,0,0
POL.14.19_1,12,2021,0,0
POL.14.1_1,12,2021,0,0
POL.14.20_1,12,2021,0,0
POL.14.21_1,12,2021,0,0
POL.14.2_1,12,2021,0,0
POL.14.3_1,12,2021,0,0
POL.14.5_1,12,2021,0,0
POL.14.6_1,12,2021,0,0
POL.14.7_1,12,2021,0,0
POL.14.8_1,12,2021,0,0
POL.14.9_1,12,2021,0,0
POL.15.10_1,12,2021,0,0
POL.15.12_1,12,2021,0,0
POL.15.17_1,12,2021,0,0
POL.15.18_1,12,2021,0,0
POL.15.22_1,12,2021,0,0
POL.15.27_1,12,2021,0,0
POL.15.2_1,12,2021,0,0
POL.15.32_1,12,2021,0,0
POL.15.35_1,12,2021,0,0
POL.15.3_1,12,2021,0,0
POL.16.12_1,12,2021,0,0
POL.16.13_1,12,2021,0,0
POL.16.18_1,12,2021,0,0
POL.16.21_1,12,2021,0,0
POL.16.22_1,12,2021,0,0
POL.16.2_1,12,2021,0,0
POL.16.6_1,12,2021,0,0
POL.2.10_1,12,2021,0,0
POL.2.11_1,12,2021,0,0
POL.2.12_1,12,2021,0,0
POL.2.13_1,12,2021,0,0
POL.2.14_1,12,2021,0,0
POL.2.15_1,12,2021,0,0
POL.2.16_1,12,2021,0,0
POL.2.18_1,12,2021,0,0
POL.2.19_1,12,2021,0,0
POL.2.1_1,12,2021,0,0
POL.2.20_1,12,2021,0,0
POL.2.21_1,12,2021,0,0
POL.2.22_1,12,2021,0,0
POL.2.23_1,12,2021,0,0
POL.2.2_1,12,2021,0,0
POL.2.4_1,12,2021,0,0
POL.2.5_1,12,2021,0,0
POL.2.6_1,12,2021,0,0
POL.2.7_1,12,2021,0,0
POL.2.8_1,12,2021,0,0
POL.2.9_1,12,2021,0,0
POL.3.16_1,12,2021,0,0
POL.3.19_1,12,2021,0,0
POL.3.20_1,12,2021,0,0
POL.3.3_1,12,2021,0,0
POL.3.8_1,12,2021,0,0
POL.4.22_1,12,2021,0,0
POL.4.2_1,12,2021,0,0
POL.5.12_1,12,2021,0,0
POL.5.1_1,12,2021,0,0
POL.5.2_1,12,2021,0,0
POL.5.3_1,12,2021,0,0
POL.5.4_1,12,2021,0,0
POL.5.6_1,12,2021,0,0
POL.5.7_1,12,2021,0,0
POL.5.8_1,12,2021,0,0
POL.5.9_1,12,2021,0,0
POL.6.12_1,12,2021,0,0
POL.6.13_1,12,2021,0,0
POL.6.17_1,12,2021,0,0
POL.6.20_1,12,2021,0,0
POL.6.5_1,12,2021,0,0
POL.7.12_1,12,2021,0,0
POL.7.13_1,12,2021,0,0
POL.7.14_1,12,2021,0,0
POL.7.16_1,12,2021,0,0
POL.7.18_1,12,2021,0,0
POL.7.19_1,12,2021,0,0
POL.7.1_1,12,2021,0,0
POL.7.21_1,12,2021,0,0
POL.7.22_1,12,2021,0,0
POL.7.23_1,12,2021,0,0
POL.7.24_1,12,2021,0,0
POL.7.25_1,12,2021,0,0
POL.7.26_1,12,2021,0,0
POL.7.30_1,12,2021,0,0
POL.7.31_1,12,2021,0,0
POL.7.32_1,12,2021,0,0
POL.7.35_1,12,2021,0,0
POL.7.36_1,12,2021,0,0
POL.7.37_1,12,2021,0,0
POL.7.38_1,12,2021,0,0
POL.7.39_1,12,2021,0,0
POL.7.3_1,12,2021,0,0
POL.7.40_1,12,2021,0,0
POL.7.42_1,12,2021,0,0
POL.7.4_1,12,2021,0,0
POL.7.5_1,12,2021,0,0
POL.7.6_1,12,2021,0,0
POL.7.7_1,12,2021,0,0
POL.7.8_1,12,2021,0,0
POL.8.7_1,12,2021,0,0
POL.9.10_1,12,2021,0,0
POL.9.1_1,12,2021,0,0
POL.9.21_1,12,2021,0,0
POL.9.5_1,12,2021,0,0
POL.9.8_1,12,2021,0,0
PRT.1.10_1,12,2021,0,0
PRT.1.11_1,12,2021,0,0
PRT.1.12_1,12,2021,0,0
PRT.1.13_1,12,2021,0,0
PRT.1.14_1,12,2021,0,0
PRT.1.15_1,12,2021,0,0
PRT.1.16_1,12,2021,0,0
PRT.1.17_1,12,2021,0,0
PRT.1.18_1,12,2021,0,0
